hashId,event_count,unique_viewers,avg_time_spent
wbquymdo-1,461,344,5.969644251626898
wbsdujny-1,320,263,5.969809375
wbt2caw5-1,387,303,6.724152454780361
wbve4zpz-1,265,213,6.68077358490566
wbyfcwv2-1,339,281,8.165840707964602
wbzmojvb-1,1,1,1.009
wc4gdobf-1,354,293,8.439070621468927
wcalfdqi-1,1,1,13.288
wcarrvze-1,337,289,7.763100890207715
wcfe2xyq-1,12,7,5.800999999999999
wcfzn4qp-1,362,281,3.635281767955801
wcl4gpvk-1,326,277,8.633355828220859
wcqclti8-1,3,2,12.880666666666668
wct44ypv-1,23,21,8.21091304347826
wct44ypv-2,360,283,7.150591666666667
wcwff4e6-1,3,2,1.082
wcwfgzd3-1,14,11,12.7565
wcwfgzd3-2,436,358,7.227949541284404
wcwv0zko-1,352,285,10.56190909090909
wcxvso5o-1,928,601,12.521549568965517
wd05bldd-1,20,16,4.439
wd05bldd-2,274,238,4.690492700729926
wd0wftok-1,30,27,7.172433333333333
wd57hpjx-2,1,1,1.182
wd6ff55e-1,378,294,10.877828042328044
wdd502ru-1,1,1,36.037
wdddhdgu-1,287,230,5.942355400696864
wddkuetu-1,374,292,7.626125668449197
wdeuomh3-1,4,2,4.58925
wdiczkav-1,379,285,7.169319261213721
wdkayhmj-1,542,408,9.091160516605166
wdkgknra-1,4,2,2.1265
wdkrecur-1,397,323,5.131314861460957
wdmmvo4p-1,82,70,3.6810365853658533
wdqm6o5e-1,293,253,5.159112627986349
wdryfac8-1,318,278,6.505569182389937
wds8ri9y-1,283,225,5.424166077738516
we1iviuq-1,287,240,5.773871080139373
wedyatun-1,430,363,9.526523255813952
wel8qatq-1,25,8,6.3334
wendnguq-1,323,273,9.991510835913312
weq1adsi-1,1,1,1.021
weq9bhpw-1,282,223,8.348719858156029
wercchal-1,314,266,5.416958598726114
wesaljsy-1,26,20,18.934076923076923
wesaljsy-2,451,357,7.021323725055433
wesb7ys4-1,438,311,11.182874429223745
wevdvjec-1,482,376,8.24390663900415
wezvtxbx-1,2,2,2.4739999999999998
wf0jmfhz-1,21,19,7.683619047619048
wf0jmfhz-2,237,209,8.130253164556963
wf34ofli-1,3,2,8.852666666666666
wf4gtr1f-1,337,276,6.685584569732938
wf57x9ii-1,431,335,5.540974477958236
wf9mebw2-1,367,288,8.11523978201635
wfbqkn96-1,958,623,13.363159707724424
wfclsguj-1,962,701,15.161765072765073
wffy3dqu-1,286,242,4.591709790209791
wflztw4a-1,14,12,9.495214285714285
wflztw4a-2,244,208,4.797610655737705
wfssfvfc-1,523,412,9.055604206500956
wfw13ack-1,4,1,16.07725
wfxkwyhh-1,333,271,7.054297297297298
wfxnmgic-1,343,275,4.865641399416909
wfyeanro-1,856,669,10.777380841121495
wfyy9h49-1,4,3,2.363
wfzj7gez-1,1,1,0.72
wg2yrvha-1,1,1,0.834
wg7th3yp-1,1,1,6.881
wg7u4ebj-1,13,10,9.734615384615385
wg8hnpk0-1,556,437,12.499395683453237
wgauini0-1,317,249,4.86884858044164
wgeovabl-1,368,301,5.075263586956521
wgffokpz-1,539,424,10.001005565862709
wgggp4h0-1,352,285,6.638988636363636
wggz6jh0-1,23,19,2.9975652173913043
wggz6jh0-2,240,202,4.1962625
wgmrxsur-1,1,1,0.623
wgnwqcrp-1,25,21,4.9754000000000005
wgnwqcrp-2,242,208,4.5156446280991736
wgpv52za-1,965,707,13.395943005181346
wgpvzpcr-1,473,375,8.815171247357293
wgsjtdne-1,12,6,16.369333333333334
wgytqqz2-1,3,3,11.438333333333333
wh0ufc79-1,3,3,3.544
wh2pohfu-1,641,436,12.550714508580343
wh2pohfu-2,467,328,14.604511777301926
wh5qwd6h-1,2,1,1.1715
wh6djoz1-1,4,3,5.2605
wh78vy9z-1,18,16,3.8925
wh78vy9z-2,431,353,7.443735498839907
whapkokb-2,3,2,0.4283333333333334
whbajoyv-1,490,369,9.199983673469388
whcdjoyv-1,1,1,13.072
whefewly-1,2,2,4.4775
whf70jtt-1,1215,897,9.491308641975309
whjzvc6d-1,1,1,0.561
whlqyhwh-1,112,86,4.026705357142857
whnf5uwf-1,695,478,15.224454676258992
whnv9k4p-1,1,1,0.154
whprwjwb-1,1,1,0.753
whtxux4u-1,2,2,6.453
whzvczxr-1,17,14,6.871117647058823
whzvczxr-2,239,201,8.392799163179918
wi06hnce-1,276,221,10.287989130434783
wighp9pt-1,306,249,7.4958398692810455
wik6dc3n-1,6,4,7.399333333333334
winpfgtw-1,672,526,10.644736607142857
wip65zgj-1,2718,1915,6.06262472406181
wit4j7oi-1,6,3,0.5328333333333334
wiumopyv-1,284,222,3.762785211267606
wivdqlyh-1,6,3,4.868166666666666
wivezpve-2,7,5,4.900285714285714
wiwqkiyw-1,271,219,2.7911845018450183
wjasbmee-1,350,299,7.34132
wjecxfvx-1,20,12,5.927300000000001
wjecxfvx-2,361,303,6.869684210526316
wjmfkwkz-1,1,1,7.175
wjnplgrx-1,1,1,13.229
wjrz0qvi-1,241,203,4.131112033195021
wjwpizvw-1,1330,949,11.650294736842104
wjzj9vnf-1,313,258,4.895683706070288
wk8u5act-1,16,14,8.339375
wk8u5act-2,266,219,8.52621052631579
wkbm0y9w-1,952,711,9.342332983193277
wkcja7p3-1,1,1,8.833
wkd47uup-1,602,470,9.372436877076412
wkgcmd8i-1,22,20,6.343590909090909
wkgcmd8i-2,263,206,3.8458403041825098
wkh5flcp-1,346,275,4.774274566473988
wkonhl6u-1,628,471,10.830474522292993
wkprbtxo-1,640,494,10.9051734375
wkpscdqi-1,24,21,9.938708333333333
wkpscdqi-2,324,268,9.118944444444445
wkri5gnx-1,1188,844,12.01337542087542
wkuwgbjt-1,376,304,5.6306515957446805
wkvbst2p-1,542,417,9.397664206642066
wkvpadxe-1,5,3,13.4834
wkxmahpd-1,437,354,10.641835240274599
wky2mcbq-1,405,325,5.109362962962963
wky8k5ha-1,1,1,0.437
wkykqwnd-1,1,1,10.96
wkyqctst-1,9,5,7.661333333333333
wkyw5ndp-1,332,287,7.927509036144579
wl1potui-1,5,5,8.9946
wl1potui-2,184,151,3.627972826086957
wl29msik-1,1102,667,17.638255898366605
wl4gtfng-1,398,313,3.981477386934673
wlcgh2wh-1,2,2,1.0405
wld1coe6-1,1545,902,6.02332427184466
wlfg3zuc-1,447,384,8.783476510067114
wlfy1mio-1,185,157,5.607518918918919
wlluuoqd-1,496,406,8.880040322580646
wlo7w2js-1,398,316,6.504613065326633
wlpr54ri-1,1,1,0.712
wlqtrlqf-2,1,1,0.368
wlsallbv-1,14,11,7.250142857142857
wlsallbv-2,265,214,5.742105660377358
wlsgfm77-1,2,1,3.9555000000000002
wlvogqxy-1,15,14,14.7532
wlvogqxy-2,574,461,8.738496515679442
wlzj2kll-2,1,1,0.459
wlzw3ssi-1,450,375,7.842131111111111
wm0elvyx-1,339,275,4.84711209439528
wm2j5nc2-1,427,342,9.805407494145198
wm3crp8z-1,397,316,4.685503778337531
wmbsiqf9-1,502,407,10.936964143426295
wmc0c8is-1,18,16,4.960666666666667
wmc0c8is-2,218,187,4.037380733944954
wmcccihq-1,377,315,6.042283819628647
wmdcerx9-1,187,158,4.90964705882353
wmdszhsa-1,519,413,8.688256262042389
wmedkovi-1,17,14,2.3746470588235296
wmedkovi-2,412,313,3.3604417475728154
wmf32vki-1,8,3,10.394625000000001
wmfsmno1-1,318,250,8.598091194968553
wmmwv0wq-1,384,312,6.2347942708333335
wmownwao-1,1,1,0.379
wn3uqt5n-1,286,243,5.721262237762238
wn5nopj2-1,16,13,14.98775
wn5nopj2-2,349,276,7.566363896848138
wn965oov-1,380,312,7.083521052631578
wnc5nt5w-1,19,17,10.915473684210527
wnc5nt5w-2,227,184,5.160894273127753
wncxajla-1,407,321,8.034297297297297
wnhjzvlo-1,272,211,4.1977279411764705
wnllurbh-1,29,22,4.299275862068965
wnllurbh-2,284,232,8.418091549295774
wnmstgjc-1,24,18,8.382875
wnmstgjc-2,377,307,9.459928381962865
wnozjgsz-1,824,587,11.937856796116504
wnrdz1fj-1,18,17,6.800388888888889
wnrdz1fj-2,219,187,5.561196347031964
wnrgxnyc-1,712,552,9.726705056179775
wnshptjt-1,426,326,8.233255868544601
wnu86ezy-1,305,247,4.900360655737704
wo0je8mh-1,602,446,10.375397009966779
wo1baaud-1,254,212,5.664933070866142
wokbzjxs-1,3,3,111.57433333333334
womyd74v-1,1,1,1.086
wp5cb4kz-1,4,3,7.243
wp7nvgno-1,1,1,7.478
wpbxwpvk-1,22,20,6.729136363636363
wpbxwpvk-2,316,252,5.810053797468354
wpebn9zx-1,30,24,4.465066666666667
wpebn9zx-2,370,301,4.9951891891891895
wpepjdxc-1,262,214,9.216965648854961
wpm6hpjc-1,24,19,4.9621249999999995
wpm6hpjc-2,375,309,5.7852533333333325
wpmhhoer-1,10,5,2.1277
wpq4aafc-1,1357,951,16.11328297715549
wptwt4j3-1,357,288,7.658775910364145
wq2modyp-1,19,19,5.135578947368422
wq2modyp-2,264,224,2.5596742424242427
wqbgqkq0-1,1,1,2.252
wqcjdbxh-1,769,582,10.556067620286086
wqdtwaoq-1,316,264,4.688968354430379
wqffu39y-1,475,368,8.07721052631579
wqfz3tck-1,362,281,6.869596685082873
wqgurvgn-1,422,327,7.029101895734597
wqimblti-1,382,310,6.082753926701571
wqmit8a5-1,448,351,11.685189732142858
wqpbmisw-1,735,566,12.187697959183675
wqyz6lto-2,1,1,1.922
wr0hpjac-1,505,348,7.2181643564356435
wr1yyubz-1,2,2,4.464499999999999
wr2lfmud-1,1,1,27.417
wrcisnml-1,1,1,0.724
wrdqfubo-1,381,313,5.618199475065617
wrh7sjak-1,2,2,5.5325
wrhr0ywr-1,275,230,4.6011963636363635
wrjzu9a5-1,269,210,5.553591078066915
wrqi4lyn-1,337,270,11.22153709198813
wrqptwjn-1,2,1,0.45999999999999996
wrs9k8ea-1,2,1,0.5225
wrwu4wel-1,1,1,1.309
ws3r7rll-1,2,1,0.3555
ws63vfgq-1,417,340,7.242995203836931
wsa6ddhx-1,447,326,8.233304250559284
wsapbgke-1,4,2,11.23
wsfshecu-1,2,2,0.37
wsltvhyv-1,292,247,5.061438356164384
wsp25k6d-1,251,194,8.608011952191234
wsrj7get-1,402,311,8.25505472636816
wsrq2a7n-1,2,1,1.71
wstjur4t-1,219,184,5.393127853881278
wswv3e4j-1,2,1,6.238
wsxwgcxn-1,574,452,9.576811846689896
wsygsrvo-1,22,21,12.928681818181817
wsygsrvo-2,313,261,9.349507987220449
wszxxyqx-1,665,511,9.988715789473684
wt6jqjyb-1,1,1,0.379
wtb4a5zt-1,13,8,4.348076923076923
wtb4a5zt-2,217,184,5.643741935483871
wtbp65ux-1,340,269,5.881258823529412
wtfgenzb-1,315,246,6.072117460317461
wtfu12j2-1,2,2,6.435
wtheodab-1,285,235,3.323435087719298
wtlommxo-1,603,460,10.861247097844114
wtmh1he7-1,192,161,4.2739062500000005
wtnq9paa-1,1,1,2.762
wto1t0xm-1,24,20,11.838708333333331
wto1t0xm-2,343,262,6.85401166180758
wtparbxz-1,21,17,2.1176190476190477
wtparbxz-2,283,246,2.9779858657243814
wtqhppfe-1,4,2,9.704
wttlgrjo-1,6,2,4.2411666666666665
wtxgunfr-1,902,685,12.186553215077605
wu09sbie-1,301,247,4.182179401993356
wu68vyuc-1,1,1,12.279
wuc7grco-1,1,1,7.582
wucyg3qx-1,1,1,2.535
wudddmlz-1,290,244,5.062941379310344
wudsml2x-1,16,14,17.9394375
wudsml2x-2,249,213,6.109775100401607
wug4nqzx-1,4,1,0.37175
wugdeplf-1,411,309,8.45465206812652
wuhcrn3f-1,336,285,6.685776785714285
wunvixe0-1,785,544,14.75888025477707
wuoxztyl-1,299,251,3.6801973244147153
wupxbi8r-1,334,288,4.874625748502994
wuqzevr6-1,1383,874,16.626962400578453
wusehuaw-1,17,16,39.462294117647055
wusehuaw-2,211,175,4.466805687203792
wushgmxw-1,302,253,4.601831125827815
wuwj6frj-1,359,279,7.808044568245126
wuwwjjq0-1,307,244,3.719872964169381
wv05puwr-1,1,1,0.37
wv7hrje5-1,399,327,4.743195488721804
wvanao8k-1,502,348,4.289201195219124
wvdhfoem-1,2,1,2.615
wvdxfarm-1,2,2,6.3675
wvdzo3tw-1,1,1,4.241
wve1vepa-1,5,1,4.482200000000001
wvkbxyuf-1,271,210,5.187771217712177
wvkvhxt5-1,1,1,0.547
wvli035m-1,666,494,8.905222222222221
wvnjahtz-1,12,11,3.71925
wvnjahtz-2,274,238,4.719153284671533
wvpa4hyc-1,22,17,7.242727272727273
wvpa4hyc-2,269,223,4.9059219330855015
wvrfdmw7-1,4,3,10.83225
wvrlw9pr-1,10,2,23.3384
wvu4iqci-1,1,1,57.045
wvumtnzr-1,17,14,6.733117647058823
wvumtnzr-2,260,213,5.904476923076923
wvwopc1f-1,2,2,5.277
wvz2ubpq-1,278,221,7.026521582733813
ww2qy02h-1,302,211,8.022486754966888
ww4cyds2-1,287,227,5.27765156794425
wwb7smvh-1,349,276,4.245882521489972
wwgnjnkk-1,1,1,7.65
wwkg3ccq-1,327,265,7.535275229357798
wwljsitt-1,1,1,1.235
wwo5xq8m-1,304,264,7.350832236842105
wwomvrfm-1,5,3,3.3684
wwqks0n7-1,2,1,0.1865
wws6npss-1,391,297,6.182173913043479
wwu5p9co-1,25,19,9.02764
wwu5p9co-2,340,287,7.447776470588236
wwvynzww-1,24,20,16.585125
wwvynzww-2,399,327,14.055799498746868
wwzx4nos-1,606,433,11.756458745874587
wx2kcwoy-1,157,132,8.36112101910828
wxcqogw1-1,282,233,7.791861702127659
wxf8ytxc-1,3,3,3.5526666666666666
wxgxx2xx-1,301,248,6.478976744186046
wxjgt9tj-1,1,1,7.53
wxknnruq-1,16,16,8.9821875
wxknnruq-2,221,191,3.645171945701357
wxm1rfah-1,306,249,4.565604575163399
wxpcxtd1-1,281,237,5.751960854092527
wxrlkyve-1,294,234,6.96628231292517
wxrtjbzq-1,740,574,14.90957027027027
wxwhvkpg-1,3,3,0.742
wxx0auko-1,1,1,0.729
wxyiblzr-1,287,236,7.085522648083624
wy1u9gbg-1,1,1,12.947
wy1weatz-1,562,383,9.683081850533808
wy30u3qu-1,2,1,0.6355
wy7hk3qz-1,2,2,3.6319999999999997
wy7hojm7-1,401,317,7.958239401496259
wybit40m-1,542,423,8.787935424354243
wyew1ym7-1,779,583,11.171568677792042
wyjea6tw-1,301,239,3.53721926910299
wymqfk5v-1,313,245,6.314993610223643
wynut9dx-1,324,251,7.956722222222222
wyq9bx5g-1,324,281,3.963509259259259
wyqp216m-1,348,278,4.472580459770115
wyqp77kv-1,369,289,10.954953929539295
wysxnego-1,5,3,8.858799999999999
wytg2anu-1,1,1,5.47
wyye3jja-1,7,5,3.2847142857142857
wyylp8om-1,429,333,8.736198135198135
wz1nn5jv-1,9,8,3.5394444444444444
wz420ljy-1,2,2,8.0035
wz8i9gjj-1,300,245,4.22553
wzbx1f94-1,210,178,4.266361904761905
wzfp9cjk-1,4,3,1.746
wzfrjkz7-1,2,2,55.848
wzg9keqh-1,113,93,7.635044247787611
wzg9keqh-2,349,301,10.752140401146132
wzg9keqh-3,257,194,9.843972762645913
wzpvuqnj-1,1,1,4.718
wzsbx87o-1,320,265,6.658803125
wzxalr1e-1,677,531,9.784872968980798
wzyk93sa-1,2,2,3.518
x044ss2u-1,834,537,14.31758752997602
x08plhdl-1,513,414,9.625296296296296
x0ci6dm1-1,347,279,11.542314121037464
x0fsxicv-1,337,288,5.94993471810089
x0hj07f5-1,256,213,5.51721875
x0tpwlxh-1,1,1,0.641
x0vujwkc-1,239,202,5.851891213389122
x0yh2ooh-1,170,141,8.286623529411765
x0ztwu4g-1,3,2,21.544
x11zpcf1-1,7,4,4.0368571428571425
x18j7ydt-1,3,1,3.3273333333333333
x1ejykct-1,1,1,3.688
x1ggmdlg-1,545,425,7.149524770642202
x1gh6dxs-1,1,1,1.305
x1hpbgy4-1,392,312,8.048413265306122
x1ithkov-1,2,1,6.603999999999999
x1ixjbe6-1,393,322,6.039468193384224
x1jzy4qc-1,14,12,6.1034999999999995
x1jzy4qc-2,274,225,6.365737226277372
x1mw59cf-1,262,221,4.895454198473282
x1qf87gu-1,325,266,4.559206153846154
x1uxqnzi-1,25,19,12.54492
x1uxqnzi-2,461,376,10.375980477223427
x28tpn3r-1,3,1,0.6546666666666666
x2k96ugr-1,1,1,0.804
x2r8c2mh-1,450,347,8.822862222222222
x2rootaq-1,1,1,0.614
x2zxs7n0-1,16,11,4.938312499999999
x2zxs7n0-2,119,99,5.617823529411765
x31amypo-1,562,436,9.485361209964413
x34ejmmo-1,761,563,16.471617608409986
x3l1qmjk-1,765,491,8.942533333333333
x3vkizxo-1,1,1,4.414
x3zxiltq-1,20,17,9.40995
x3zxiltq-2,337,266,7.07593768545994
x48z3idh-1,320,263,6.5977781250000005
x4ffatzn-1,357,300,6.500703081232493
x4gz3kbr-1,2,1,0.47350000000000003
x4h40zv3-1,4,3,18.7295
x4kcuxbo-1,1,1,31.523
x4ovb6ms-1,688,521,13.560684593023256
x4xblwjl-1,18,18,13.532166666666667
x4xblwjl-2,362,303,8.175411602209945
x4yvysmo-1,696,518,10.704833333333333
x5isunpk-1,463,364,7.113781857451404
x5l3negl-1,7,4,16.796714285714284
x5mfjgfb-1,1,1,1.802
x5njovpv-1,258,203,7.361011627906977
x5r8a6ki-1,266,223,6.8008834586466165
x5v1yux9-2,1,1,1.631
x5vzdtzy-1,2,2,8.6515
x5xyirqo-1,968,680,9.835063016528926
x603wuqy-1,730,593,10.896524657534247
x63a5bk8-1,4,2,1.7814999999999999
x6bjygi8-1,1,1,3.18
x6opjmk7-1,574,415,13.768078397212545
x6w2hdq8-2,3,1,1.1103333333333334
x73uylj7-1,2,2,7.5920000000000005
x7emzbwm-1,304,257,5.938503289473684
x7gjoyb1-1,5,3,13.5666
x7mjqj9j-1,302,236,5.7361423841059604
x7z68qlt-1,19,19,7.42742105263158
x7z68qlt-2,189,163,4.359613756613757
x8hojjoz-1,1087,704,16.379822447102114
x8illfh6-1,1,1,2.45
x8illfh6-2,19,16,8.107684210526315
x8nyicbn-1,86,70,8.19653488372093
x8usuhu7-1,324,263,9.142154320987654
x8yqeugg-1,25,22,4.74672
x8yqeugg-2,354,281,5.231661016949153
x913qgqp-2,1,1,1.288
x91ccpzf-1,17,15,7.430411764705883
x91ccpzf-2,222,181,5.984103603603604
x96z6bvj-1,697,546,11.172974175035868
x9800s01-1,1,1,0.856
x98yr0wv-1,781,576,10.44280409731114
x9el1yzq-2,1,1,1.654
x9g6tryy-1,90,77,7.363188888888889
x9goqy3o-1,19,16,8.75957894736842
x9goqy3o-2,360,304,5.5019527777777775
x9jokxy6-1,354,282,7.929378531073446
x9xgytcm-1,379,323,5.575514511873351
x9z4lieg-1,1,1,3.513
x9z6fwyj-1,3,2,13.667333333333332
xa2yjlx4-1,396,319,4.958522727272728
xa5mxwzb-1,539,438,10.300855287569574
xa6j9ywn-1,7,5,14.834
xa6j9ywn-2,159,128,6.316238993710692
xadqpcvd-1,4,2,7.837
xaegjnck-1,1,1,5.639
xafdd1nl-1,296,249,7.635733108108108
xakaufy9-1,289,228,6.6775432525951555
xakhvclv-1,9,4,4.168555555555555
xalvriex-1,350,289,4.158145714285714
xanlbb55-1,22,17,7.651681818181817
xanlbb55-2,395,345,9.435949367088607
xapnocvs-1,3,3,1.067
xapz5lj5-1,326,255,6.653503067484662
xaq8a7kd-1,368,290,7.769491847826086
xar0rftb-1,817,648,9.183898408812729
xartsygr-1,2,1,1.2914999999999999
xatpctea-1,4,2,14.6645
xavbucr7-2,5,3,1.364
xavebfkg-1,697,562,15.333387374461978
xaw6bnto-1,366,280,13.583278688524592
xazu3ibk-1,4,4,5.462
xb370h05-1,19,17,4.780578947368421
xb370h05-2,256,205,3.53223046875
xb63g3di-1,390,299,9.223992307692308
xbckfbtg-1,334,278,7.088910179640719
xbgyqyl4-1,400,340,8.178930000000001
xbhtcrrp-1,5,3,13.2326
xbjlfhvy-1,354,287,9.146782485875706
xbkji3tr-1,308,259,4.934029220779221
xblfgjjt-1,22,21,13.110454545454546
xblfgjjt-2,265,226,6.233301886792453
xblsmnqz-1,1,1,2.457
xbozfzao-1,1,1,1.299
xbptpxdg-1,465,343,8.714481720430108
xbqioqyg-1,21,19,7.913095238095239
xbqioqyg-2,279,233,9.20358064516129
xbsn5wnb-2,1,1,0.626
xbtluv8t-1,322,264,4.184909937888198
xbvxad43-1,12,11,6.546500000000001
xbvxad43-2,223,184,6.492313901345292
xbxj8ufk-1,5,4,3.8532
xbxk5s27-1,2,2,1.0755
xc39vw17-1,300,241,7.395756666666666
xc3jykfw-1,425,354,5.084402352941177
xc4629go-1,808,561,11.097637376237623
xc4f7d6h-1,326,269,5.586312883435583
xcarxugd-1,320,270,5.055278125
xccmfflc-1,360,302,9.742994444444445
xcdkg82v-1,1,1,28.106
xce8fbm1-1,1,1,7.169
xci9ohz4-1,320,272,5.77095625
xcj65tgv-1,20,13,12.24185
xcj65tgv-2,451,351,8.81458536585366
xcq3u9i0-1,1,1,2.02
xcuukiwi-1,264,215,10.251848484848484
xcvdrog1-1,517,396,5.887783365570599
xcvr2sq8-1,338,283,4.934343195266272
xcwf7xma-1,258,224,5.1482480620155044
xcwtndjv-1,1,1,4.056
xd5y9umg-1,337,283,5.955786350148368
xd9ifti1-1,1,1,16.632
xd9ifti1-2,1,1,14.083
xdbyn1uo-1,718,537,9.494266016713091
xddpvjl4-1,535,427,8.923392523364486
xdfdto3b-1,340,267,5.884029411764706
xdkwiuhp-1,3,2,4.592666666666666
xdnh6rys-1,361,295,6.285490304709141
xdot2yz8-1,3,2,1.2086666666666666
xdr4lvqj-1,689,511,10.947661828737301
xdr9lmab-1,358,283,4.83804469273743
xdukfkfh-1,27,17,4.291555555555555
xdukfkfh-2,311,240,13.80388424437299
xdx1r4lw-1,278,230,6.084597122302158
xdyf9pgz-1,1162,845,13.322178141135971
xe0pkoyg-1,283,239,5.362427561837456
xe7et33z-1,5,4,3.7228000000000003
xebtyopp-1,9,5,4.073666666666666
xecmpi5o-1,3,1,11.346666666666666
xedutbfu-1,784,563,12.509003826530611
xeflc7gp-1,1,1,1.16
xehbfhgj-1,349,264,6.196060171919771
xehtoi5p-1,354,286,9.381112994350284
xemza5co-1,5,3,16.586599999999997
xepybhzz-1,354,284,6.831152542372881
xeqwxc0m-1,514,434,7.852394941634241
xesynpub-1,303,248,6.2113399339934
xetsa0wj-1,2,2,20.5185
xew0igm6-1,821,621,11.82305359317905
xexfjxea-1,465,374,6.998399999999999
xeyquo5i-1,5,4,6.8818
xezhift1-1,1,1,0.348
xf3gmvm9-1,382,323,7.436175392670157
xfbtsga5-1,16,12,6.583375
xfbtsga5-2,214,178,5.647392523364486
xfeoptzk-1,540,403,17.325466666666667
xfh22hnn-1,333,272,7.075492492492493
xfihzmlf-1,1,1,0.495
xfijowqp-1,3,1,8.985
xfmrp1wt-1,26,19,5.0102692307692305
xfmrp1wt-2,364,312,7.306684065934065
xfn0ejb0-1,22,18,10.118
xfn0ejb0-2,473,363,15.770211416490486
xfp3zf4p-1,390,304,5.2661487179487185
xfvzgwxt-1,502,399,9.830808764940238
xfwyiet7-1,2,2,5.375
xg2o6ik4-2,2,2,2.5625
xg4sjhqc-1,2,1,3.544
xg8zuecw-1,98,87,6.937755102040816
xg9regmo-1,273,224,5.514212454212455
xgccmztn-1,1,1,12.788
xgczcdrq-1,1,1,4.777
xgjdpgnl-1,464,365,7.305120689655173
xgjfzdrs-1,343,272,3.5912069970845484
xgrhzedk-1,471,386,8.94868152866242
xgrpzfk4-1,2,1,2.401
xgusxpoh-1,271,214,5.920132841328413
xgv4rdac-1,2,2,5.778
xgvq7kcs-1,4,4,5.5655
xgwlmotu-1,200,152,6.93517
xgwlmotu-2,121,99,6.9143801652892565
xgwzmg6k-1,1,1,3.528
xh1z7rkh-1,339,268,8.406752212389382
xh7ggxwr-1,267,222,6.873033707865168
xhcd9fqs-1,163,94,15.665717791411044
xhcd9fqs-2,328,196,13.671838414634147
xhcd9fqs-3,373,191,12.760238605898122
xhfcxsgj-1,493,384,11.234835699797161
xhhhkaj9-1,318,258,5.018622641509434
xhjbggun-1,813,607,12.181677736777367
xhlrczg1-1,23,20,4.9236956521739135
xhlrczg1-2,405,317,5.132079012345679
xhnre2ay-1,218,181,6.931660550458716
xhuanj5x-2,1,1,2.447
xhutse0q-1,15,13,5.360200000000001
xhutse0q-2,239,206,4.331389121338912
xhv8wugk-1,493,379,8.346600405679514
xhvkt6bz-1,555,429,12.84469009009009
xhvrvxrv-1,399,314,8.359924812030075
xhvsyrcm-1,462,368,17.142071428571427
xhvvkler-1,753,601,11.183432934926959
xhwd8l9g-1,486,361,21.46817901234568
xhytwtvb-1,261,203,10.953068965517241
xhz3e3vs-1,10,9,7.2296000000000005
xhz3e3vs-2,320,271,6.822562499999999
xhzl19p6-1,7,3,9.080285714285713
xhzq2eww-1,304,258,6.315865131578947
xi1yjf1d-1,278,226,5.551755395683453
xi2wwdrw-1,1,1,3.442
xi6mdrie-1,313,252,7.8488274760383385
xi6vasc9-1,617,450,7.379568881685576
xibaskbu-1,97,81,11.721969072164947
xidt4fe2-1,745,587,11.674353020134228
xidtnmra-1,5,3,9.281
xifqruro-1,12,6,1.3805833333333333
xiou6ccp-1,1,1,0.962
xiqv3odu-1,1,1,6.297
xisjxlo3-1,1,1,2.655
xiulvpwe-1,21,20,11.141904761904764
xiulvpwe-2,371,299,7.545822102425876
xiuncjsm-1,15,11,15.448666666666668
xiuncjsm-2,598,464,10.190859531772576
xixqqcch-1,221,170,10.940665158371042
xj1n2ase-1,1,1,3.443
xjbbhk7m-1,3,2,3.1173333333333333
xjce1q2e-1,515,401,7.549456310679611
xjeipayu-1,333,275,7.852318318318319
xjokrsad-1,103,80,9.940990291262136
xjokrsad-2,181,152,9.112558011049725
xjokrsad-3,106,95,7.6568490566037735
xjrrwexh-1,259,208,4.606432432432433
xjw754xb-1,35,30,8.2356
xjw754xb-2,284,228,7.638774647887323
xk0cx5ns-1,263,212,4.103174904942966
xk4vtyta-1,3,3,9.540666666666667
xk60uh15-1,809,558,10.638629171817058
xkaqtimy-1,1,1,0.691
xkb2ovqw-1,4,3,7.32475
xkdrscu1-1,346,291,6.240303468208093
xkifyhi7-1,429,344,5.545857808857809
xkpyixv8-2,2,2,0.94
xkufx5qa-1,206,164,8.865752427184466
xkwlc4rk-1,340,258,6.711697058823529
xkzk2lhr-1,923,645,11.47786348862405
xldx9xul-1,6,3,4.188666666666667
xlihketo-1,25,22,6.1018
xlihketo-2,338,280,5.281911242603551
xlngpjv7-1,15,11,3.6536666666666666
xlngpjv7-2,254,226,5.591106299212599
xloyejcc-1,298,259,3.9983590604026844
xlsmw9la-1,294,237,8.392850340136055
xlyy3hig-1,811,573,13.75168310727497
xmamy1af-1,1,1,5.416
xmd1qdai-1,22,19,5.177909090909091
xmd1qdai-2,197,168,4.372360406091371
xmkia0ls-1,1,1,0.828
xmkmuhmh-1,364,304,6.6346483516483525
xmndpuyb-1,3,2,0.5206666666666667
xmnxagag-1,331,266,6.70236253776435
xmszflmi-1,241,195,4.34855601659751
xmuoq7r1-1,367,297,10.38776021798365
xmuzh2zu-1,288,227,7.982697916666666
xmwafa3d-1,466,390,10.082347639484977
xmwju5dg-1,711,522,10.807167369901547
xmzm8gvn-1,430,343,7.96363488372093
xn4byqeq-1,262,177,8.086416030534352
xn4byqeq-2,690,497,15.307492753623189
xn4byqeq-3,519,334,13.817233140655107
xn9lt9ho-1,14,12,11.3385
xn9lt9ho-2,274,215,6.68751094890511
xnccmllz-1,342,263,6.946315789473684
xncni8lw-1,279,236,9.216935483870968
