deviceId,event_count,total_time_spent,unique_content_count,first_seen,last_seen,active_days
bb8c955d-8e61-47b9-a6a0-3d59d9d4378e,2,6.728000000000001,1,2023-07-09 11:02:51,2023-07-09 11:02:51,1
bb8dec6a-fdc8-46ef-9f87-d3231d4c168d,12,171.38500000000002,12,2023-06-28 12:45:38,2023-07-17 15:46:10,20
bb91e18f-c571-47bf-9a24-a2297ec6b7a6,104,915.688,78,2023-06-30 18:22:51,2023-07-21 09:03:16,21
bb98654d-db9c-4d9a-aefb-f782cad6ce6b,43,590.0699999999999,42,2023-07-05 09:14:53,2023-07-24 18:05:11,20
bb99e3c2-4cd0-44aa-9ef7-e9ac220eea93,97,1138.259,77,2023-06-27 04:09:43,2023-07-25 19:58:03,29
bba6e1b9-3c2e-444e-9253-c6b7ad087d49,11,143.103,9,2023-07-24 09:55:22,2023-07-24 09:57:39,1
bbb54956-f6a4-44a7-8f08-e6f1bf7424ba,22,269.669,12,2023-06-27 12:35:05,2023-07-23 07:18:29,26
bbdec814-8f05-4a15-af9f-2ff4fbd02e24,78,3436.709,45,2023-06-27 04:58:34,2023-07-25 18:19:37,29
bbe17483-68d8-4254-82b7-6713ba051aca,15,265.397,15,2023-07-03 02:08:09,2023-07-03 02:12:45,1
bbf425f3-eec8-4bfd-a588-039c935fb5c6,14,87.212,8,2023-06-30 14:00:48,2023-07-20 05:48:02,20
bc00fc86-be5b-40c0-9643-08c12e16d425,90,1351.775,45,2023-06-28 04:38:45,2023-07-25 23:31:11,28
bc01e3fc-af10-47e1-bf10-7a16a230e4a3,950,8592.966,741,2023-06-27 03:47:07,2023-07-25 08:31:32,29
bc07151f-5d87-4dd6-8339-8ffde98797b3,1,3.41,1,2023-07-17 09:37:36,2023-07-17 09:37:36,1
bc100da7-b011-4507-bd16-2307654f02f2,92,136.288,79,2023-07-12 07:07:41,2023-07-12 07:12:33,1
bc1403bc-cffe-47f7-a4d0-c1e4465ef74b,21,48.594,19,2023-07-05 07:28:58,2023-07-18 11:35:02,14
bc1d405d-a3fe-400b-8612-50553aa8880f,220,1009.05,149,2023-06-30 14:33:33,2023-07-25 13:49:09,25
bc1dde11-d79a-486d-84d6-05294cd0ee99,28,472.214,22,2023-07-02 07:43:42,2023-07-24 16:06:45,23
bc285ef1-a0d8-45a9-9d5a-07ebb80814dc,102,1811.504,93,2023-06-30 12:13:45,2023-07-24 18:08:17,25
bc2b401f-0c9f-4dfc-8ab0-f6f512fd5c96,191,4007.326,135,2023-06-27 06:34:07,2023-07-25 17:18:24,29
bc2bf87e-a42d-41db-b307-1b70a52db7cd,43,1348.506,20,2023-07-06 17:44:25,2023-07-25 04:56:43,19
bc2dfdfd-d07f-4bc0-be2c-23b03b4f6635,2,7.172,1,2023-06-28 17:46:32,2023-06-28 17:46:32,1
bc34dc49-8081-4917-a138-167d5974c380,12,11.636000000000001,4,2023-07-12 13:26:42,2023-07-12 13:27:47,1
bc3599b0-9821-4448-969a-b12cd9832c68,1,16.445,1,2023-07-15 08:38:44,2023-07-15 08:38:44,1
bc36d731-dc54-4fd3-a262-e22938c4273b,131,560.947,117,2023-07-17 14:59:31,2023-07-23 17:37:07,7
bc451077-e7e8-486b-b463-6ac29f37bb93,1,5.336,1,2023-06-28 16:26:42,2023-06-28 16:26:42,1
bc544637-9ed1-4bf8-99c3-80c5fe01cbf4,12,16.783,8,2023-07-14 10:31:12,2023-07-14 10:32:05,1
bc5626d4-fb39-49e1-b1e2-f68c81798fa8,795,6127.531,702,2023-06-27 12:01:21,2023-07-24 11:26:13,27
bc5f803c-46b1-444e-b6a2-fe99bf7e4cf6,14,277.43,11,2023-06-28 09:19:50,2023-07-24 16:01:11,27
bc632573-6307-4415-86a2-7a1409f6b509,6,24.575,6,2023-07-06 12:08:59,2023-07-25 13:14:15,20
bc6ef288-130a-4fe9-8a73-2e18c5b8777e,4,19.311,2,2023-07-12 06:27:35,2023-07-12 06:28:05,1
bc6fe9b6-281d-4ee1-9165-c336f8eb782b,345,3333.604,267,2023-06-27 06:41:30,2023-07-25 23:57:14,29
bc7f424c-dcad-405f-86a1-3616bcf0d824,1,2.404,1,2023-06-28 04:01:02,2023-06-28 04:01:02,1
bc8bc6c7-1eb5-42b2-9bc7-2509e10c6680,114,585.195,98,2023-06-30 13:06:01,2023-07-22 10:24:02,22
bc8c2260-5425-4ca4-bbcc-5fff5a31af45,6,17.356,5,2023-06-27 05:15:43,2023-07-09 09:50:43,13
bc9dbc4f-a97f-4890-9805-d959e56ccdf0,52,1239.286,26,2023-07-01 06:17:41,2023-07-25 10:55:49,25
bca9c3fa-8741-4bda-8d4d-2abc5feb4c7f,24,38.714,21,2023-07-14 09:15:57,2023-07-14 09:33:56,1
bcaa0067-58e7-44a1-894a-f393df10a449,87,371.509,72,2023-06-29 17:15:08,2023-07-25 04:22:11,26
bcab2cca-4f8b-468d-84f7-b5a91b8746af,22,394.752,10,2023-06-27 05:05:13,2023-07-20 03:21:15,23
bcba6263-75d8-4fdc-8519-d9d88f1de1bf,9,23.86,5,2023-07-01 08:40:43,2023-07-19 06:49:30,18
bcc7bd54-3f3b-4be0-b901-eb745178cf69,31,213.527,25,2023-06-28 02:42:31,2023-07-14 04:29:59,17
bcd4b4da-630e-4fda-b502-92efbd06c05c,2,45.400999999999996,2,2023-07-06 02:35:22,2023-07-11 08:04:49,6
bcda835f-60f3-4b38-8f93-225b3f35f0fe,35,382.745,31,2023-06-27 16:33:35,2023-07-10 09:39:32,13
bcf436eb-bc4c-409f-a7e7-0832d3d517cc,1491,9071.858,1270,2023-06-29 17:18:19,2023-07-22 18:10:11,24
bd0053b7-df19-44ca-a30a-95f571181439,8,11.572,6,2023-07-04 06:14:59,2023-07-24 11:39:09,21
bd006ced-64c0-4556-953f-68abd5289c3a,89,591.873,67,2023-06-30 07:06:08,2023-07-24 12:09:09,25
bd00dd6b-fdb5-4738-be77-fbe0319be9dd,539,5734.776,440,2023-06-27 04:09:04,2023-07-25 18:17:54,29
bd087e02-0b43-4d95-a0d8-868973816c54,26,337.877,26,2023-06-30 14:50:57,2023-07-24 01:13:45,24
bd093a56-18ad-44cf-ae36-e03808750456,38,225.284,30,2023-06-30 01:54:06,2023-07-25 02:04:25,26
bd106783-3189-4d33-b0f3-2f46b37d6cf9,50,582.23,45,2023-07-03 16:54:38,2023-07-25 14:38:52,22
bd17d8d4-138f-4c31-9a3c-0f4f31986bbb,4,20.678,3,2023-07-11 03:26:40,2023-07-16 13:55:09,6
bd245d03-679d-459b-b52f-ea4b7371a7b3,138,3449.966,64,2023-06-27 18:30:13,2023-07-24 15:06:43,27
bd3047bb-e243-4b6a-a721-14052fb9c42e,14,21.625999999999998,14,2023-07-02 05:17:53,2023-07-02 05:18:31,1
bd4c00dc-b731-4f02-baa9-a8cedad7896c,3,2.965,2,2023-06-29 17:32:55,2023-06-29 17:33:14,1
bd4cdad6-cad0-4658-ab1a-625cabbb8558,23,381.077,18,2023-06-27 04:23:55,2023-07-10 14:25:16,14
bd6501e4-2c1f-4a5d-993d-2698c696395e,4,74.932,4,2023-06-27 08:06:50,2023-06-28 12:05:51,2
bd71b351-fbf9-48b5-9d2d-10130a8bf4f2,83,1790.416,72,2023-06-27 09:07:35,2023-07-15 07:03:28,18
bd71ef84-df0c-4aaf-a856-477c17a348bc,5,8.437,5,2023-07-04 17:27:20,2023-07-21 14:34:06,17
bd7c3b63-29ee-4c7f-87ab-26a29339b1c8,1,6.441,1,2023-07-02 03:06:24,2023-07-02 03:06:24,1
bd7dde27-beba-4b0d-a0d0-5514b57400f7,7,20.14,7,2023-07-01 06:24:29,2023-07-19 01:59:02,18
bd8a4cdf-4887-41c3-92bc-5a1d23b52cdc,2,17.691,2,2023-06-30 03:31:27,2023-07-08 14:20:12,9
bd8aac49-00b6-41a8-ad8b-272fe405f715,5,40.863,3,2023-06-27 03:38:48,2023-06-28 17:19:04,2
bd8f430b-f0d3-4115-a768-485d7f8f44f1,1,9.744,1,2023-07-02 13:50:04,2023-07-02 13:50:04,1
bd90d905-cf4b-4476-bdee-c6edda0d8f22,121,2332.61,110,2023-06-27 05:53:09,2023-07-25 11:10:28,29
bd97da17-1426-4397-8eb9-8ed9d4b9e916,1713,24832.222,1372,2023-06-27 01:09:52,2023-07-25 15:30:49,29
bd97e258-d3d7-4b35-92b6-c697a72daf98,89,980.666,77,2023-06-29 22:00:52,2023-07-23 10:08:47,24
bda32443-92bf-42d6-889d-4782b461a143,252,6400.906,123,2023-06-27 05:05:52,2023-07-25 18:26:00,29
bdb43118-bbff-42f8-9cd4-76327a9b2ccf,517,4624.575,418,2023-06-27 18:16:09,2023-07-25 12:56:42,28
bdb6895b-a9bb-4ac2-8d4d-2675a95f9088,150,1436.349,114,2023-07-03 05:13:36,2023-07-25 17:34:24,23
bdb71a53-9ea3-433b-8fd5-2eb84527d3b9,74,1327.821,52,2023-06-27 10:23:50,2023-07-25 18:14:46,29
bdcac89e-a519-4d43-9d5d-07d3aeb6fabc,231,1036.624,207,2023-06-29 07:02:29,2023-07-21 12:10:17,23
bdd07159-fd61-4df1-ab13-d64e06380597,345,1797.079,310,2023-07-01 09:00:13,2023-07-24 05:27:44,23
bdd47536-b922-4be6-a06b-6cca046761f6,998,21225.085,804,2023-06-27 03:26:18,2023-07-25 16:40:47,29
bddaceda-3977-4652-8bdf-cf407e3afcb9,2,3.0180000000000002,1,2023-07-02 08:53:30,2023-07-02 08:53:30,1
bddb0e8f-a28d-4f95-842b-0e60dd8dff00,240,1998.421,163,2023-06-29 01:10:04,2023-07-04 23:54:54,6
bddc63a8-1989-4e15-9bdb-52cbd2f219ed,87,1615.244,65,2023-06-27 04:13:56,2023-07-25 16:28:24,29
bddf2dce-7b35-49b4-9061-785cc5df8f65,281,3806.192,225,2023-06-27 07:21:45,2023-07-13 15:28:28,17
bdea1cff-6319-4151-bf01-6982f87abcec,269,5064.433,221,2023-06-27 07:33:44,2023-07-21 07:35:54,25
bdeccd95-4457-4cd3-a4a8-c761143d7b1a,2,30.578000000000003,2,2023-07-20 06:29:39,2023-07-22 08:19:48,3
bdeef7a8-118d-40d7-806f-e68a18dcab8e,3,15.811,3,2023-06-29 12:04:13,2023-07-12 13:21:52,14
bdf48461-47bc-4156-b20b-38cd5925f265,24,396.664,22,2023-07-03 11:21:57,2023-07-25 17:15:55,23
bdfbbbf9-879d-438a-9bbd-8ba797ab032e,1215,13614.705,951,2023-06-27 08:17:26,2023-07-24 23:12:17,28
bdfd41dd-fd9a-4f34-9f8e-bd3bc42f4ab7,18,384.054,16,2023-06-28 01:16:37,2023-07-20 17:34:11,23
be05aeee-b8ec-44a9-9f5e-583e78b19574,1,1.011,1,2023-07-05 07:12:14,2023-07-05 07:12:14,1
be0aaa0d-b567-478f-9e6d-21245da49459,64,225.201,35,2023-06-29 14:19:47,2023-07-25 18:09:37,27
be0c4f83-bc5d-4462-9d83-4350bc084405,80,405.342,68,2023-07-12 08:48:58,2023-07-12 14:08:03,1
be0f0a7e-b5ae-4d53-9ccb-fd9fb42be65b,746,2029.733,615,2023-06-27 14:28:57,2023-07-25 02:57:10,28
be120ab1-6c57-4b55-bbb2-9d0fc267fa15,87,1644.447,79,2023-06-29 07:50:59,2023-07-22 15:41:00,24
be1e2381-8747-4bd6-a0fc-40c2a0c0be8e,1380,8727.752,1235,2023-06-27 05:18:37,2023-07-25 04:50:54,28
be2bff6a-3e6f-4279-9006-526d84b9ca5d,73,1248.23,58,2023-06-28 10:04:04,2023-07-23 11:32:27,26
be394472-da34-432e-b560-ec3c76fc0765,240,1454.983,199,2023-06-28 06:01:32,2023-07-07 17:37:18,10
be3a0508-7001-428d-b8c8-96f4c75202f5,55,296.673,45,2023-07-08 21:48:37,2023-07-08 21:53:51,1
be3c2ab6-c4f1-4238-8df9-a06690582885,19,97.019,12,2023-06-27 14:03:44,2023-07-15 14:10:00,19
be3e1ece-97ca-41fc-a045-62ad6e043302,9,99.968,8,2023-06-28 12:57:30,2023-06-29 13:14:12,2
be40e4dc-bcfe-4304-8a05-1b4af8dbf506,57,720.63,47,2023-07-03 05:32:52,2023-07-22 12:07:22,20
be44089b-69d1-4b24-8a2e-28b43c41998b,1,0.868,1,2023-07-08 14:22:45,2023-07-08 14:22:45,1
be496ede-60b3-4201-98b6-ba67e9362495,5,14.004000000000001,4,2023-06-29 15:23:20,2023-07-14 15:54:11,16
be4a4123-5b1c-42cd-bc1f-b935a8c1fcaf,26,2734.641,17,2023-07-01 04:44:51,2023-07-23 02:40:37,22
be4ea0a5-5064-45a9-988c-81598dad79c1,520,6403.95,437,2023-06-30 12:32:09,2023-07-25 13:21:02,26
be518555-7c79-4287-9f32-ace2b963133e,1506,28662.867,1195,2023-06-27 00:33:52,2023-07-25 16:12:46,29
be5be105-ab04-4f5a-8ef7-d9d3673ff757,1,28.567,1,2023-06-29 06:28:36,2023-06-29 06:28:36,1
be64b39f-1ff1-4618-9f5a-1846ef51fedf,667,5588.302,536,2023-06-27 14:45:50,2023-07-25 11:53:38,28
be66ae9b-621f-4049-b1e2-79517a3531db,419,3543.808,337,2023-06-27 02:52:45,2023-07-19 16:30:39,23
be8dcdaf-ff0c-48f3-937c-acbbcdac9ecf,2762,7978.139,2554,2023-06-27 15:55:42,2023-07-24 14:23:56,27
be92d0b6-eb1b-4f7d-a596-bc9077ce375d,375,3038.23,329,2023-06-27 11:00:45,2023-07-24 09:38:52,27
be946627-8fc6-4ae4-ab87-0a3781a5b08f,908,6317.452,609,2023-07-04 11:11:29,2023-07-25 12:35:49,22
beaa0541-6377-4349-9b09-ae38e5bf5142,82,418.625,72,2023-07-01 14:31:23,2023-07-04 03:26:38,3
beab9310-813e-47b9-b152-508772004c03,127,502.814,108,2023-07-01 13:03:37,2023-07-19 07:05:14,18
beb98647-370f-4a2e-9297-64cf1560f255,474,5107.97,372,2023-06-27 05:03:29,2023-07-25 16:37:25,29
bebfd08d-a04f-455a-96b1-9a5838b0bec0,5,6.853,3,2023-06-27 09:22:58,2023-07-01 14:48:43,5
beca9111-5733-47b9-acc9-f70da5b188d8,35,233.82399999999998,26,2023-06-29 10:13:16,2023-07-24 15:05:47,26
bed1d715-0a73-4d98-9001-9df4b310087a,114,579.685,85,2023-06-27 06:31:58,2023-07-25 12:32:10,29
bed26844-b051-4eb6-9fa8-007a3998e589,632,9597.722,524,2023-06-28 06:48:19,2023-07-25 23:07:19,28
bed5d4f1-efe8-4dc8-bb3c-3c2abc134b8c,5009,36226.673,3828,2023-06-27 07:10:58,2023-07-25 18:30:41,29
bed63bbd-af20-4ad8-915a-af8d259d7c77,192,863.754,97,2023-07-12 12:03:26,2023-07-12 12:29:44,1
bee14c21-8c77-49b0-92b9-16e7fd69df44,116,2134.855,53,2023-06-27 02:08:21,2023-07-25 16:50:42,29
bee51fbd-d74f-4520-94ca-2cb60ffb143d,70,464.51099999999997,52,2023-06-29 12:21:05,2023-07-24 16:19:48,26
beea4917-df7b-445c-90c2-fbeb8bfcba1e,78,2156.447,61,2023-06-28 04:44:32,2023-07-20 06:18:49,23
bef4798a-e32c-413a-a2d0-fec01400bf01,23,600.568,9,2023-06-30 09:53:26,2023-07-22 01:53:37,22
befe6ac7-ff49-417e-b355-2defca11a337,1,3.688,1,2023-07-15 18:21:36,2023-07-15 18:21:36,1
befe9196-7340-49c8-925c-f8b8d2d9c088,22,780.954,14,2023-06-30 13:51:49,2023-07-25 14:22:35,26
befed6fe-fa0e-49e0-b620-882933f15386,7,91.24200000000002,3,2023-07-02 09:18:49,2023-07-14 11:06:02,13
bf02b943-351f-465b-860e-647c3c6d505d,33,255.57500000000002,26,2023-06-27 17:49:27,2023-07-23 12:13:51,26
bf0a4085-0832-4a38-9ad8-5c0fdd451b08,22,93.634,11,2023-06-27 10:07:35,2023-07-01 14:15:44,5
bf0cad42-6f96-4f9b-9936-afc07ce4dac2,415,4362.935,287,2023-06-29 07:50:47,2023-07-24 08:50:39,26
bf124598-ee02-4957-b0dd-1f6267851555,248,3453.022,117,2023-06-27 05:07:32,2023-07-25 11:07:19,29
bf15735a-3d56-4e9e-b7ff-18cdf04508ba,459,7422.586,413,2023-06-27 11:06:26,2023-07-24 10:38:09,27
bf1c8351-56b5-4f33-b933-ac522f644e04,158,2481.751,130,2023-07-01 07:17:39,2023-07-25 11:26:05,25
bf1cfc35-3982-42b2-8d7d-e52263dca6e7,31,149.53300000000002,29,2023-07-21 13:52:32,2023-07-21 14:00:12,1
bf28054c-cd77-4818-83e6-3bb2424517e4,46,732.937,39,2023-06-30 17:58:48,2023-07-24 12:04:31,24
bf293d8c-c414-4f66-ac55-edd0dee389fb,299,1565.086,231,2023-06-27 12:41:57,2023-07-25 09:22:10,28
bf490cd4-4d11-4fee-bb6d-34223bb86859,20,117.507,17,2023-06-30 18:29:18,2023-07-24 08:10:01,24
bf503b60-5020-4f60-bc72-0ad57796fa08,34,261.944,26,2023-07-10 02:27:57,2023-07-12 00:07:10,2
bf5c9e82-4add-496e-85fc-634353d6f9d3,190,2404.4610000000002,144,2023-06-27 06:43:41,2023-07-25 18:31:11,29
bf6473ad-b187-4dd2-896e-d16a1ea0cfcf,15,252.091,15,2023-06-29 09:18:09,2023-07-24 10:24:20,26
bf75bd9e-fd80-483a-95a9-361c1073d8b1,8,161.7,7,2023-07-04 11:18:13,2023-07-25 16:38:14,22
bf80d924-d740-443f-b36e-6b311b464063,1548,8596.227,1210,2023-06-27 04:41:28,2023-07-25 06:37:18,29
bf834476-f846-45d2-96f6-bc96b8ca07aa,8,18.84,7,2023-07-10 22:19:14,2023-07-19 00:41:08,9
bf84e613-f00b-4e62-80d5-ad7ed6e4425d,428,1729.896,358,2023-06-27 13:00:22,2023-07-23 14:59:36,27
bf8b2c78-43e2-4b2e-bd25-54737c99af1c,2,8.27,2,2023-07-09 16:39:55,2023-07-09 16:39:56,1
bf8d773f-2ce6-4e7d-b056-da04877a570c,228,2992.178,156,2023-06-27 04:41:22,2023-07-25 16:34:37,29
bf96727c-d232-40ab-a98d-51de7543c3d5,2753,45013.642,2072,2023-06-27 01:21:07,2023-07-25 20:25:38,29
bf98be7b-5610-4619-b052-1b5a2b3e0475,200,775.576,139,2023-06-28 11:37:48,2023-07-25 15:57:45,28
bfadc1ad-3c8b-4b69-a85e-f3733be4a40f,109,2206.022,62,2023-06-27 03:14:40,2023-07-25 11:04:28,29
bfaf5746-813d-4238-8345-50f735edf282,6,36.852000000000004,4,2023-06-29 13:13:37,2023-07-18 04:19:05,19
bfb01db0-7fd8-4410-af34-ba44ff3f43f9,9,127.704,6,2023-06-27 07:18:24,2023-07-13 10:55:52,17
bfbc875a-808b-41d9-b232-5f565d48c6e3,11,144.09199999999998,10,2023-07-02 14:03:09,2023-07-22 09:32:07,20
bfbe20c4-b81f-49fa-84eb-82894d1637a1,561,12401.331,462,2023-06-28 14:47:07,2023-07-25 08:08:05,27
bfbf37bf-d503-48b8-85b7-c0e7b4757b63,157,1968.458,66,2023-06-27 05:48:13,2023-07-25 11:32:40,29
bfc14932-ff55-43f7-855c-71ce4dfd7db2,1,1.381,1,2023-07-03 17:19:33,2023-07-03 17:19:33,1
bfc78b5f-68e4-4cf5-ac9b-a2f342fa2325,79,214.631,53,2023-06-27 05:32:41,2023-07-15 04:58:33,18
bfd0d696-db66-4dfe-8a19-0b5b359f1028,61,670.139,44,2023-06-30 07:05:48,2023-07-11 03:13:48,11
bfd1eed4-9936-4149-8914-4002e983707d,13,234.333,7,2023-06-27 04:50:09,2023-07-08 16:04:50,12
bfd52897-8617-4566-9d48-7e9cabee62cc,48,103.354,40,2023-07-09 11:14:53,2023-07-19 03:16:08,10
bfdce40a-9bc4-44b2-bb40-279f9fd1cfc7,167,565.568,100,2023-06-27 06:02:59,2023-07-25 11:11:54,29
bfea4bfd-75d7-4ef9-ac54-c54714bb589e,16,49.938,13,2023-07-11 14:08:39,2023-07-14 10:32:03,3
bff02527-f659-4f60-850c-809552104cc5,135,677.752,118,2023-06-27 03:40:06,2023-07-22 18:01:43,26
bff0e8c1-c93c-4d83-8e76-f562d49c9279,5,89.871,1,2023-07-12 05:06:22,2023-07-12 05:07:54,1
bffa6e76-6705-42fa-b718-a5eb50162dc8,29,114.156,25,2023-07-01 14:23:36,2023-07-08 15:26:32,8
bffb535c-db82-496c-90d6-b65b8cf2b836,139,2086.733,119,2023-07-16 07:27:13,2023-07-25 18:08:52,10
c00a7366-b249-4786-b26b-8d6a1f058211,37,1274.103,36,2023-06-30 04:38:22,2023-07-13 15:53:35,14
c00b25cd-6fc0-4d65-9b4e-226fed56ebda,31,210.452,21,2023-07-04 05:57:13,2023-07-08 07:27:39,5
c00f6e70-f99f-4316-a91a-db0e58653abc,178,4270.707,137,2023-06-27 08:19:05,2023-07-25 10:26:04,29
c0120732-109d-459f-bdd2-45fb82a7d286,1453,9032.92,1086,2023-06-27 04:30:27,2023-07-25 20:33:15,29
c01a0be2-42fe-4ee3-ac71-512b4b34ae26,4539,25201.485,3931,2023-06-28 07:04:18,2023-07-25 13:39:25,28
c0392c00-1dec-42e5-b4b1-59625384c1c0,471,1643.133,408,2023-06-27 10:23:27,2023-07-23 23:21:16,27
c03986ee-b470-4ca4-b5a7-23e4d146fb89,14,84.464,14,2023-07-15 16:36:34,2023-07-25 12:11:03,10
c040a1ec-9b91-4a1b-a252-e648a8b7baf2,1,1.937,1,2023-07-21 11:04:45,2023-07-21 11:04:45,1
c050e48f-4776-4487-9be4-dfb8d7d1dfb3,5461,59903.13,4249,2023-06-27 03:41:32,2023-07-25 03:28:57,28
c054453f-e0c3-4812-8938-f89aa21c6473,92,1356.158,65,2023-06-28 07:01:48,2023-07-24 13:32:13,27
c05e25f5-b7ec-4066-bff2-059c54f79299,2108,8637.742,1680,2023-06-27 13:02:37,2023-07-25 11:58:57,28
c060c8fc-a4a8-4f54-a179-73eb3b82a7c3,62,235.079,49,2023-07-11 17:41:43,2023-07-11 17:45:40,1
c06c6d93-d316-4a01-8422-fa707a2d6845,16,127.255,13,2023-07-01 12:09:33,2023-07-21 11:20:58,20
c072077b-e26b-4b98-806b-b75450fbd17f,18,360.654,4,2023-07-12 18:48:00,2023-07-12 19:44:52,1
c086dce8-c61d-4456-8786-a38ef4166186,64,626.805,49,2023-06-27 12:10:03,2023-07-20 14:32:16,24
c08b496d-95c3-4d9b-8c6c-b6e163777a88,744,4809.936,614,2023-06-27 06:36:52,2023-07-25 17:38:52,29
c08fbb92-0a5a-4c32-8f2b-bdb217205ad1,119,907.948,80,2023-06-27 12:15:53,2023-07-24 17:10:16,28
c090d7ce-159c-42b7-8ff3-a39e0d462c45,2,8.361,1,2023-07-10 08:18:46,2023-07-10 08:24:03,1
c09acca0-feda-4194-a14b-dbf182426947,155,1671.405,101,2023-06-27 04:34:12,2023-07-25 04:55:55,29
c09ce8ea-a3d3-4c52-ab5e-f087a5e3cd79,1621,11484.886,1309,2023-06-27 02:34:20,2023-07-25 15:08:14,29
c0a03e19-df28-43bf-8904-022bcf623e6b,2,7.452,2,2023-07-07 01:41:26,2023-07-17 08:28:07,11
c0b4b861-cbc3-406d-995f-57c6cc1fedfe,75,1278.32,65,2023-06-28 16:13:32,2023-07-25 17:37:48,28
c0bbfc57-183c-4ca0-81c2-0410edb9c774,2,10.061,2,2023-07-11 17:08:19,2023-07-15 16:59:55,4
c0bfca08-4d36-45a4-ac37-a7d62af1b420,64,340.685,53,2023-07-02 14:46:46,2023-07-18 02:32:21,16
c0c3f0ce-fbe1-46e3-9c3d-ece9ae2708e1,195,1960.176,153,2023-06-27 12:16:08,2023-07-25 12:39:23,29
c0cec7eb-b4be-4e9b-9524-a2f40d4c4275,5242,26396.137,4569,2023-06-27 04:11:36,2023-07-25 09:20:33,29
c0cfd8e2-3429-4e53-ae5a-31669f15924c,23,174.611,17,2023-06-29 17:24:24,2023-07-19 15:11:41,20
c0d72020-5a2a-4fa0-b375-b207b70d1e6c,57,564.36,43,2023-06-27 06:37:27,2023-07-25 08:25:57,29
c0d89c18-e96f-44b4-bc20-bb68bc0752c7,80,816.199,62,2023-06-27 05:17:54,2023-07-25 12:32:16,29
c0e21dbf-2688-4623-8ffa-7db4fbbe7581,97,705.613,83,2023-06-30 05:59:15,2023-07-23 17:07:42,24
c0e3b535-755a-43c4-9e69-00fe093bf966,289,1809.949,152,2023-06-29 14:54:43,2023-07-25 16:20:39,27
c0e66c94-5c79-4204-9f99-e9d0e504c830,3256,19877.128,2143,2023-06-27 02:26:54,2023-07-24 17:20:06,28
c0f091d2-ff4f-49bd-8e47-8fc0869f7152,270,1809.566,233,2023-06-27 06:01:26,2023-07-23 11:09:13,27
c0f80cf9-3166-4af2-9f79-37c1cb244c83,234,3075.37,137,2023-06-27 05:38:23,2023-07-25 13:41:32,29
c0fb90a0-cee4-4e17-a826-d2f00e7aa22d,40,36.789,39,2023-07-09 13:51:36,2023-07-10 17:02:19,2
c1070d53-4824-4bad-9356-344db4148822,704,6584.051,608,2023-06-27 05:35:45,2023-07-25 17:24:33,29
c10c4169-8b5d-4a19-a306-ba7709d31279,4,21.0,2,2023-07-22 11:03:29,2023-07-22 11:04:02,1
c11a6027-680e-4d0e-b749-6237d240a301,27,143.718,15,2023-07-02 16:41:12,2023-07-02 17:34:29,1
c11c1c29-f6e1-42a5-a04f-31421959973b,4,10.662,4,2023-07-02 08:52:47,2023-07-18 16:07:20,17
c11d146d-3c5b-4197-8296-b1f33b6fc73b,3149,14957.913,2302,2023-06-27 15:26:19,2023-07-25 17:03:29,29
c11ebb83-38ac-4462-8b89-3a1bd703403f,1,5.659,1,2023-06-28 13:45:52,2023-06-28 13:45:52,1
c11ed572-c014-447d-ad77-acbc6ea7e597,214,2284.629,179,2023-06-28 09:07:55,2023-07-11 08:03:52,13
c11fd316-1f1e-491d-b17d-21ad1e6532f6,137,1537.232,110,2023-06-29 14:44:06,2023-07-22 09:35:44,23
c12f2efa-b13e-48f3-a881-4a5fc2f95f42,6,37.233,5,2023-07-05 02:01:44,2023-07-24 14:05:40,20
c136107e-b61d-44e6-8a1f-56fa9ee2f127,142,2911.265,100,2023-06-27 11:09:29,2023-07-25 16:18:30,29
c1429b67-9a0a-4217-843e-05da7394728b,182,2291.817,104,2023-07-05 02:29:56,2023-07-13 03:06:17,9
c1471aca-3bdc-44be-82a1-8f82d46df9ac,5,467.749,3,2023-06-29 15:28:29,2023-07-04 09:22:10,5
c16da32f-675e-43fd-832f-526b7de1bc32,25,726.444,17,2023-06-27 09:06:54,2023-07-19 17:00:55,23
c17f317a-162f-4dc5-b6f1-781e4e8e7f46,107,1067.203,94,2023-06-27 18:13:26,2023-07-25 09:05:29,28
c1853f59-6f7e-498c-8338-557da8700066,180,208.836,142,2023-07-18 16:04:53,2023-07-20 03:35:32,2
c18622dd-8ba6-4be9-a234-aaa46130a540,565,6769.088,497,2023-06-27 16:28:13,2023-07-22 15:12:07,25
c18bab91-3bdd-41a6-be87-bf8b6e3439b0,285,3862.428,200,2023-06-27 02:53:40,2023-07-25 12:16:56,29
c18cac09-bfae-409f-8467-2841762c659a,1095,15629.993,879,2023-06-27 04:29:18,2023-07-25 13:47:06,29
c19bab84-3b73-4eaf-81f2-7dc528004460,3,2.368,1,2023-07-12 19:45:21,2023-07-12 19:45:25,1
c19cb716-1077-42bf-83e9-877f1678ae2f,44,419.108,37,2023-06-28 14:03:56,2023-07-23 05:27:38,25
c1a10275-bf79-4232-91af-e716c66e8dc9,7,39.892,7,2023-06-30 12:19:03,2023-07-25 14:23:38,26
c1a63f95-9d6c-4479-8bac-a36e4f35cd67,3506,22729.637,3021,2023-06-27 06:41:22,2023-07-16 07:16:47,20
c1aa8af6-0d03-4297-8ca7-7e3c480b90af,87,505.432,60,2023-06-30 07:50:31,2023-07-24 13:57:46,25
